,Unnamed: 0,url,label,text
3271,3271,http://www.nytimes.com/2016/06/25/world/europe/britain-brexit-european-union-referendum.html?action=click&pgtype=Homepage&clickSource=story-heading&module=span-abc-region&region=span-abc-region&WT.nav=span-abc-region&_r=0,0,"RESTRICTION SUMMARY: AP CLIENTS ONLY UK POOL - AP CLIENTS ONLY London - 24 June 2016 1. British Prime Minister David Cameron approaching the lectern to give a statement 2. SOUNDBITE (English) David Cameron, British Prime Minister: “Good morning everyone. The country has just taken part in a giant democratic exercise, perhaps the biggest in our history. Over 33 million people, from England, Scotland, Wales, Northern Ireland and Gibraltar, have all had their say. We should be proud of the fact that in these islands, we trust the people with these big decisions. We not only have a parliamentary democracy, but on questions about the arrangements for how we are governed there are times when it is right to ask the people themselves and that is what we have done. The British people have voted to leave the European Union and their will must be respected. I want to thank everyone who took part in the campaign on my side of the argument, including all those who put aside party differences to speak in what they believe was the national interest and let me congratulate all those who took part in the Leave campaign for the spirited and passionate case that they made. The will of the British people is an instruction that must be delivered. It was not a decision that was taken lightly, not least because so many things were said by so many different organisations about the significance of this decision.” ++FRAMES OF BLACK++ 3. SOUNDBITE (English) David Cameron, British Prime Minister: “I fought his campaign in the only way I know how: which is to say directly and passionately what I think and feel, head, heart and soul. I held nothing back, I was absolutely clear about my belief that Britain is stronger, safer and better off inside the European Union. And I made clear the Referendum was about this and this alone - not the future of any single politician including myself. But the British people have made a very clear decision to take a different path and as such I think the country requires fresh leadership to take it in this direction. I will do everything I can as Prime Minister to steady the ship over the coming weeks and months but I do not think it would be right for me to try to be the captain that steers our country to its next destination. This is not a decision I’ve taken lightly but I do believe it’s in the national interest to have a period of stability and then the new leadership required. There is no need for a precise timetable today but in my view we should aim to have a new prime minister in place by the start of the Conservative Party conference in October. Delivering stability will be important and I will continue in post as Prime Minister with my Cabinet for the next three months. The Cabinet will meet on Monday, the Governor of the Bank of England is making a statement about the steps that the Bank and the Treasury are taking to reassure financial markets.” 4. Cameron at lectern AND RESTRICTION SUMMARY: AP CLIENTS ONLY UK POOL - AP CLIENTS ONLY London - 24 June 2016 1. SOUNDBITE (English) David Cameron, British Prime Minister: “A negotiation with the European Union will need to begin under a new Prime Minister. And I think it’s right that this new Prime Minister takes the decision about when to trigger Article 50 and start the formal and legal process of leaving the EU. I will attend the European Council next week to explain the decision the British people have taken, and my own decision.” ++FRAMES OF BLACK++ 2. SOUNDBITE (English) David Cameron, British Prime Minister: “Although leaving Europe was not the path I recommended, I am the first to praise our incredible strengths. I said before that Britain can survive outside the European Union and indeed that we could find a way. Now the decision has been made to leave, we need to find the best way. And I will do everything I can to help. I love this country and I feel honoured to have served it. And I will do everything I can in the future to help this great country succeed. Thank you very much.” 3. Various of Cameron walking back to Number 10 with his wife Samantha"
3296,3296,"http://www.nytimes.com/2016/07/06/opinion/legal-but-not-political-clarity-on-the-clinton-emails.html?action=click&pgtype=Homepage&clickSource=story-heading&module=opinion-c-col-left-region&region=opinion-c-col-left-region&WT.nav=opinion-c-col-left-region&_r=0
http://www.cnn.com/2016/07/05/politics/james-comey-fbi-hillary-clinton-decision/index.html",0,"James Comey, the director of the F.B.I., may have relieved Hillary Clinton of a legal burden on Tuesday, but he left her with a substantial political one. While announcing that the bureau would not recommend criminal charges against Mrs. Clinton for her handling of classified material on nonsecure personal email servers, Mr. Comey issued a strong rebuke of her practices, which he called “extremely careless” — and for which she has never given the public a full explanation. He was right on both points.

Mr. Comey explained that there was no clear evidence Mrs. Clinton or her colleagues had intentionally broken any federal laws on classified information, and he said that “no reasonable prosecutor” would pursue an indictment in the case.

This legal decision is undoubtedly correct. The F.B.I. investigation, which began a year ago, examined tens of thousands of emails sent to and from Mrs. Clinton during her leadership of the State Department. It found that eight email threads contained information that was classified “top secret” at the time, the highest classification level. Several dozen more contained information that was either “secret” or “confidential,” the lowest level.

For at least two reasons, Mr. Comey said, this did not amount to criminal wrongdoing. First was the lack of evidence that Mrs. Clinton or her colleagues had intended to break any laws. Second, prosecutions of similar cases in the past have relied on some combination of elements that were missing in this case: the intentional mishandling of classified information, indications of disloyalty to the United States, and efforts to obstruct justice."
3307,3307,http://www.nytimes.com/2016/07/13/opinion/donald-trump-is-right-about-justice-ruth-bader-ginsburg.html?action=click&pgtype=Homepage&clickSource=story-heading&module=opinion-c-col-right-region&region=opinion-c-col-right-region&WT.nav=opinion-c-col-right-region&_r=0,0,"Justice Ruth Bader Ginsburg needs to drop the political punditry and the name-calling.

Three times in the past week, Justice Ginsburg has publicly discussed her view of the presidential race, in the sharpest terms. In an interview with The Times published Sunday, Justice Ginsburg said, “I can’t imagine what the country would be — with Donald Trump as our president,” joking that if her husband were alive, he might have said, “It’s time for us to move to New Zealand.”

Earlier, in an interview with The Associated Press that appeared on Friday, when asked to consider a Trump victory, Justice Ginsburg replied, “I don’t want to think about that possibility, but if it should be, then everything is up for grabs.”

Image Justice Ruth Bader Ginsburg Credit... Todd Heisler/The New York Times

On Monday Justice Ginsburg doubled down, calling Mr. Trump “a faker,” who “has no consistency about him.” In that interview, with CNN, she added: “He says whatever comes into his head at the moment. He really has an ego.”"
3319,3319,"http://www.nytimes.com/2016/07/23/us/politics/tim-kaine-hillary-clinton-vice-president.html?ref=politics&_r=0
http://www.thedailybeast.com/articles/2016/07/22/hillary-clinton-keeps-it-safe-with-tim-kaine-as-vp-pick.html",0,"TAMPA, Fla. — Follow along with our coverage of the Democratic National Convention.

Hillary Clinton named Senator Tim Kaine of Virginia to be her running mate Friday, selecting a battleground-state politician with working-class roots and a fluency in Spanish, traits that she believes can bolster her chances to defeat Donald J. Trump in November.

Mrs. Clinton’s choice, which she announced via text message to supporters, came after her advisers spent months poring over potential vice-presidential candidates who could lift the Democratic ticket in an unpredictable race against Mr. Trump.

In the end, Mrs. Clinton decided that Mr. Kaine, 58, a former governor of Virginia who sits on the Senate Foreign Relations Committee, had the qualifications and background, and the personal chemistry with her, to make the ticket a success.

Mrs. Clinton had entertained more daring choices. She considered Thomas E. Perez, the secretary of labor, who would have been the first Hispanic on a major party ticket; Senator Cory Booker of New Jersey, who would have been the first African-American to seek the vice presidency; and James G. Stavridis, a retired four-star Navy admiral who served as the supreme allied commander at NATO but had never held elected office."
3333,3333,http://www.nytimes.com/2016/07/26/us/politics/dnc-speakers-protests-sanders.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=a-lede-package-region&region=top-news&WT.nav=top-news&_r=0,0,"PHILADELPHIA — Democratic Party leaders scrambled on Monday night to rescue their convention from political bedlam as supporters of Senator Bernie Sanders erupted in boos, jeers and protests against Hillary Clinton after an email leak showed that party officials had sought to undermine Mr. Sanders in their race for the nomination.

Mr. Sanders, whose speech was shifted to a more prominent time in hopes of soothing delegates, struggled to unify the convention. His full-throated endorsement of Mrs. Clinton drew scattered boos, and his valedictory tone left some supporters in tears rather than rallying around the Democratic nominee. Another speaker, Michelle Obama, was far more electrifying, but while she drew affection from the crowd, her remarks did little to heal the lingering primary wounds.

The venting among Sanders supporters reflected months of pent-up frustration after he lost the nomination to Mrs. Clinton, whom they see as too accommodating to big business and Republicans. Mr. Sanders tried to intervene by sending a text message asking delegates “to not engage in any kind of protest on the floor,” while Clinton and Sanders campaign officials worked on the convention floor to mollify delegates who might be disruptive.

The tension reverberated from the floor of the hall to the stage. By 9:30 p.m., the outbursts were so loud and persistent that the comedian Sarah Silverman scolded the Sanders supporters who were shouting over her remarks."
3342,3342,http://www.nytimes.com/2016/07/29/world/europe/russia-trump-clinton-email-hacking.html,0,"WASHINGTON — After all the ways that this year’s presidential election has made history, Donald J. Trump found a new line to cross on Wednesday, when he said at a news conference that Russia should hack his opponent, Hillary Clinton.

“Russia, if you’re listening, I hope you’re able to find the 30,000 emails that are missing,” Mr. Trump said, in reference to the private email server Mrs. Clinton used while she was secretary of state. “I think you will probably be rewarded mightily by our press.”

There is simply no precedent for this: A presidential candidate publicly appealing to a foreign adversary to intervene in the election on his behalf."
3354,3354,http://www.nytimes.com/2016/08/06/business/economy/jobs-report-unemployment-wages.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,0,"The American jobs machine has moved back into high gear.

After a long stretch of conflicting reports, the Labor Department said on Friday that the economy in July delivered a second consecutive month of robust hiring and rising wages in a signal that the expansion is strengthening, not ebbing, as it enters its eighth year.

Stocks surged, experts expressed more confidence that the Federal Reserve was likely to raise interest rates before the end of the year, and it was clear that long-stagnant wages for ordinary workers were advancing at a healthier pace.

“This was everything you could have asked for, maybe more,” said Michelle Meyer, head of United States economics at Bank of America Merrill Lynch. “We’re seeing new entrants into the labor market, which implies a longer runway for the business cycle.”

With the political conventions completed, the buoyant jobs numbers also have major implications for the presidential campaigns of Hillary Clinton and Donald J. Trump."
3359,3359,"http://www.nytimes.com/2016/08/09/us/politics/benghazi-lawsuit-hillary-clinton.html?ref=politics&_r=0
http://www.cnn.com/2016/08/08/politics/benghazi-hillary-clinton-lawsuit/",0,"The parents of two Americans killed in the 2012 attack on a United States diplomatic mission in Benghazi, Libya, filed a lawsuit on Monday against Hillary Clinton, saying that her “‘extreme carelessness’ in handling confidential and classified information” while secretary of state contributed to the conditions that led to their sons’ deaths.

In the wrongful-death lawsuit, Patricia Smith and Charles Woods charge that the attack that killed four Americans, including their sons, Sean Smith and Tyrone Woods, “was directly and proximately caused, at a minimum” by Mrs. Clinton’s use of a private email server while in the State Department.

The suit — which was brought by the conservative lawyer and longtime Clinton nemesis Larry Klayman on behalf of the families — also accuses Mrs. Clinton of having made “false and defamatory statements negligently, recklessly and purposefully and/or intentionally with malice” in her public comments, including those about the connection between the attack and an anti-Muslim YouTube video.

Both Ms. Smith and Mr. Woods have spoken out publicly against Mrs. Clinton during the election campaign."
3360,3360,http://www.nytimes.com/2016/08/04/upshot/can-gary-johnson-the-libertarian-nominee-swing-the-election.html,0,"In Gary Johnson’s first run for the presidency in 2012, as the Libertarian Party candidate, he won just under 1 percent of the popular vote. He did not surpass 3 percent in any state.

That’s not exactly a strong showing. But 2016 could prove more favorable because of the unpopularity of both major party candidates, Hillary Clinton and Donald Trump. Mr. Johnson is at roughly 10 percent in recent polls, well above where he was in 2012. The question, of course, is whether it will have any impact.

Is This a Lot?

American presidential elections are not set up to favor third parties. The first-past-the-post voting methods, in which the winner of the state gets all its electoral votes, make it hard for third parties to get a foothold. (In political science, this is a concept known as Duverger’s Law.)"
3370,3370,"http://www.nytimes.com/2016/08/16/us/politics/donald-trump-terrorism-plan.html?hpw=&rref=politics&action=click&pgtype=Homepage&module=well-region&region=bottom-well&WT.nav=bottom-well&_r=0
http://www.cnn.com/2016/08/14/politics/donald-trump-isis-fight/index.html",0,"As he continues to face a backlash for calling President Obama and Hillary Clinton the “founders of ISIS,” Donald J. Trump will travel to the battleground state of Ohio on Monday to discuss his plans to fight terrorism and shore up national security.

The address at Youngstown State University comes as Mr. Trump tries to pivot to serious policy issues from multiple contentious statements.

On Sunday, Trump campaign aides previewed his planned speech in a 40-minute conference call with reporters, saying that it would use the Cold War era as a model for the type of ideological fight the United States is waging against the Islamic State. The New York Times was not invited to join, but it was provided with the number and listened to the call.

Jason Miller, a campaign spokesman, said that Mr. Trump would lay out “three pillars” to fighting radical Islamic terrorism. The speech, Stephen Miller, Mr. Trump’s policy adviser, said, would call for a stricter immigration questionnaire for people from nations with ties to terrorism; for new alliances with nations willing to help fight terrorism; and for a move from “nation-building” to foreign policy “realism.” The questionnaire, he added, would require applicants to prove commitment to the ideals of “tolerance” and “pluralism,” but he did not say precisely how such a thing would be enforced."
3372,3372,http://www.nytimes.com/2016/08/12/us/politics/hillary-clinton-fact-check.html?ref=politics,0,"With both major-party presidential candidates vying for working-class voters, Hillary Clinton on Thursday followed Donald J. Trump to Michigan to outline her job-creation plans, answering his economic address on Monday in Detroit. Mrs. Clinton spoke at Futuramic Tool & Engineering Company in Macomb County, long known as a home to political ticket-splitters. Some of her statements deserved a closer look. Here are a few.

Claim: “Even conservative experts say Trump’s agenda will pull our economy back into recession. And according to an independent analysis by a former economic adviser to Senator John McCain, if you add up all of Trump’s ideas — from cutting taxes for the wealthy and corporations, to starting a trade war with China, to deporting millions of hardworking immigrants — the result would be a loss of 3.4 million jobs. Now, by contrast, the same analyst found that with our plans, the economy would create more than 10 million new jobs.”

Fact Check: Mrs. Clinton stretched facts to ascribe such negative findings about the Trump agenda to “conservative experts” and a former McCain adviser. She referred to an analysis of the Trump plans in June by the economic research firm Moody’s Analytics led by Mark Zandi. He did advise the McCain presidential campaign in 2008, but he also has advised Democrats, including President Obama’s team, and contributed to Mrs. Clinton’s campaign last year.

Moody’s concluded that Mr. Trump’s plans would cost 3.5 million jobs and provoke “a lengthy recession” by the end of his term. That analysis does not reflect changes that Mr. Trump unveiled on Monday, which reduced the size of his tax cuts. Previously, a range of analysts estimated his tax cuts could add about $10 trillion to the federal debt over 10 years. Reducing that cost presumably could in turn reduce analysts’ projections of lost jobs and economic growth. But it remains unclear, because Mr. Trump did not provide enough detail to draw conclusions."
3384,3384,http://www.nytimes.com/2016/08/14/us/politics/mike-pence-taxes.html?ref=politics,0,"COLUMBUS, Ind. — Gov. Mike Pence of Indiana, the Republican vice-presidential nominee, suggested Saturday that he might release his tax returns before Election Day, even as his running mate has shown no inclination of doing the same.

Breaking with campaign custom, the Republican presidential nominee, Donald J. Trump, has refused to release his returns. On Friday, the Democratic presidential nominee, Hillary Clinton, and her running mate, Senator Tim Kaine of Virginia, made public their own 2015 returns, while pointedly noting that Mr. Trump had not.

On Saturday morning, at a campaign stop in his hometown, Columbus, Ind., Mr. Pence ignored questions from reporters about whether he would release his returns. But in an interview with Rita Cosby of WABC Radio that aired on Saturday, he hinted, though he did not promise, that his returns could become public.

“When my forms are filed and when my tax returns are released it’s going to be a quick read, Rita,” Mr. Pence said."
3392,3392,"http://www.nytimes.com/2016/08/18/world/americas/ryan-lochte-rio-olympics.html?_r=0
http://www.cnn.com/2016/08/18/sport/us-swimmers-olympics-robbery-questions/index.html",0,"RIO DE JANEIRO — Two American swimmers were pulled off their flight to the United States by the Brazilian authorities and detained for several hours on Wednesday night, Olympic officials said. It was the latest indication that the police were skeptical of the swimmers’ claims that they had been held up at gunpoint during the Rio Games.

“We can confirm that Jack Conger and Gunnar Bentz were removed from their flight to the United States by Brazilian authorities,” a spokesman for the United States Olympic Committee said. “We are gathering further information.”

The men were released after agreeing to remain in the country and to speak with investigators about the episode on Thursday, according to officials with the United States Olympic team.

In a case that has made headlines around the world, the gold medalist Ryan Lochte said that after leaving a party early Sunday, he, Mr. Conger, Mr. Bentz and one other American swimmer were robbed by men claiming to be police officers."
3394,3394,"http://www.nytimes.com/2016/08/18/us/politics/donald-trump-stephen-bannon-paul-manafort.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0
http://www.cnn.com/2016/08/17/politics/trump-campaign-overhaul/",0,"Donald J. Trump named as his new campaign chief on Wednesday a conservative media provocateur whose news organization regularly attacks the Republican Party establishment, savages Hillary Clinton and encourages Mr. Trump’s most pugilistic instincts.

Mr. Trump’s decision to make Stephen K. Bannon, chairman of the Breitbart News website, his campaign’s chief executive was a defiant rejection of efforts by longtime Republican hands to wean him from the bombast and racially charged speech that helped propel him to the nomination but now threaten his candidacy by alienating the moderate voters who typically decide the presidency.

It also formally completed a merger between the most strident elements of the conservative news media and Mr. Trump’s campaign, which was incubated and fostered in their boisterous coverage of his rise.

Mr. Bannon was appointed a day after the recently ousted Fox News chairman, Roger Ailes, emerged in an advisory role with Mr. Trump. It was not lost on Republicans in Washington that two news executives whose outlets had fueled the anti-establishment rebellion that bedeviled congressional leaders and set the stage for Mr. Trump’s nomination were now directly guiding the party’s presidential message and strategy."
3413,3413,http://www.nytimes.com/2016/08/24/us/politics/facebook-ads-politics.html,0,"You may think you are discreet about your political views. But Facebook, the world’s largest social media network, has come up with its own determination of your political leanings, based on your activity on the site.

And now, it is easy to find out how Facebook has categorized you — as very liberal or very conservative, or somewhere in between.

Try this (it works best on your desktop computer):

Go to facebook.com/ads/preferences on your browser. (You may have to log in to Facebook first.)

That will bring you to a page with your ad preferences. Under the “Interests” header, click the “Lifestyle and Culture” tab.

Then look for a box titled “US Politics.” In parentheses, it will describe how Facebook has categorized you, such as liberal, moderate or conservative."
3418,3418,http://www.nytimes.com/2016/09/03/us/politics/hillary-clinton-fbi.html?ref=politics&_r=0,0,"WASHINGTON — F.B.I. officials questioned Hillary Clinton extensively about her judgment in using her private email system to discuss classified drone strikes and in allowing aides to destroy large numbers of emails, before ultimately deciding she should not face criminal charges, according to investigative documents released Friday.

The documents provided a number of new details about Mrs. Clinton’s private server, including what appeared to be a frantic effort by a computer specialist to delete an archive of her emails even after a congressional committee had requested they be preserved.

In a 3½-hour interview with the Justice Department’s top counterintelligence officials on July 2, Mrs. Clinton defended her handling of the private email system by repeatedly saying she had deferred to the judgment of her aides, an F.B.I. summary of the interview showed.

Mrs. Clinton’s use of the private server has shadowed her presidential campaign for a year and a half. And the newly disclosed records, while largely reinforcing what had already been known about the F.B.I. investigation, provided Republicans more ammunition to attack the Democratic nominee’s judgment and honesty as she heads into the final, post-Labor Day phase of the campaign."
3431,3431,"http://www.nytimes.com/2016/09/09/world/asia/north-korea-nuclear-test.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0
http://www.cnn.com/2016/09/09/opinions/north-korea-nuclear-test-adam-cathcart-opinion/index.html",0,"SEOUL, South Korea — North Korea conducted its fifth underground nuclear test on Friday, its government said, despite threats of more sanctions from the United States and the United Nations. The latest test, according to South Korean officials, produced a more powerful explosive yield than the North’s previous detonations, indicating that the country was making progress in its efforts to build a functional nuclear warhead.

The test confirmed the explosive power and other characteristics of a “nuclear warhead that has been standardized to be able to be mounted on” its ballistic missiles, the North’s nuclear weapons institute said in a statement on Friday.

A statement from the South Korean military also said that an artificial tremor, registered as magnitude 5, had originated from Punggye-ri in northeastern North Korea, where the North has conducted its four previous underground nuclear tests.

A senior official at the Defense Ministry later told reporters that it had concluded that a nuclear detonation had caused the tremor."
3449,3449,"http://www.nytimes.com/2016/09/20/nyregion/ahmad-khan-rahami-bombing-suspect.html?=&hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=a-lede-package-region&region=top-news&WT.nav=top-news
http://www.cnn.com/2016/09/19/us/ahmad-khan-rahami/index.html",0,"He presided behind the counter of a storefront New Jersey fried chicken restaurant, making his home with his family in an apartment above it. To some of his friends, Ahmad Khan Rahami was known as Mad, an abridgment of his name rather than a suggestion of his manner, and they liked that he gave them free food when they were short on money.

Beyond that, his other known obsession was souped-up Honda Civics that he liked to race. In recent years, though, some friends noticed a marked change in his personality and religious devotion after what they believed was a trip to Afghanistan, where he and his relatives are from.

In fact, a federal official, speaking on the condition of anonymity, said Mr. Rahami had actually traveled to Pakistan, for three months in 2011 and, most recently, to Quetta, for nearly a year, where he stayed with family, returning to the United States in March 2014. While there, he is believed to have married.

Back in New Jersey, he and his relatives had a fractious relationship with neighbors and the police in Elizabeth, N.J., because of the always-open hours of their restaurant and the rackety customers it attracted. The longstanding friction led to the Rahami family’s filing a lawsuit in 2011 against the city and its Police Department in which they alleged that they were harassed and intimidated because of their religion. They accused a local businessman of complaining to them, “Muslims make too much trouble in this country.”"
3451,3451,http://www.nytimes.com/2016/09/20/nyregion/nyc-nj-explosions-ahmad-khan-rahami.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=span-ab-top-region&region=top-news&WT.nav=top-news&_r=0,0,"The man who the police said sowed terror across two states, setting off bombs in Manhattan and on the Jersey Shore and touching off a furious manhunt, was tracked down on Monday morning sleeping in the dank doorway of a neighborhood bar and taken into custody after being wounded in a gun battle with officers.

The frenzied end came on a rain-soaked street in Linden, N.J., four hours after the police issued an unprecedented cellphone alert to millions of people in the area telling them to be on the lookout for Ahmad Khan Rahami, 28, who was described as “armed and dangerous.”

Even as the remarkably swift arrest eased fears across the region, investigators were still in the earliest stages of trying to determine what provoked the attacks, why a street in Chelsea was one of the targets and whether the bomber was aided by others. While investigators have been focused on Mr. Rahami’s actions immediately before and after the bombings, they were also working on Monday to trace his activities and travel in both recent months and years.

One law enforcement official said that the bomb technicians involved in the investigation believed that Mr. Rahami constructed all the devices and that his handiwork raised the possibility that he had received training from someone with experience building improvised explosive devices."
3455,3455,http://www.nytimes.com/2016/09/23/opinion/release-the-charlotte-police-video.html?action=click&pgtype=Homepage&clickSource=story-heading&module=opinion-c-col-left-region&region=opinion-c-col-left-region&WT.nav=opinion-c-col-left-region&_r=0,0,"Elected officials who have paid any attention to the killings of civilians by the police that have roiled several cities in recent years should understand that keeping the public in the dark heightens tension and undermines trust in law enforcement.

The Police Department in Tulsa, Okla., made the right choice earlier this week when it released video of an officer shooting and killing an unarmed black man named Terence Crutcher, who could be seen raising his hands above his head during much of the encounter.

On Thursday, the Tulsa County district attorney charged that officer with first-degree manslaughter for Mr. Crutcher’s death.

By contrast, the Police Department in Charlotte, N.C., has responded in exactly the wrong way to a police officer’s killing on Tuesday of another black man, Keith Scott. It has opted for stonewalling. The department — which has said that Mr. Scott brandished a gun when he was shot dead — has refused to make public the video that might show how the shooting occurred. Already, the city has suffered through several nights of violent protests by citizens enraged at the death of another black man at the hands of the police."
3463,3463,"http://www.nytimes.com/2016/10/02/us/politics/donald-trump-taxes.html?ref=politics&_r=0
http://www.thedailybeast.com/articles/2016/10/02/donald-j-trump-can-t-shut-down-new-york-times-tax-story.html",0,"Donald J. Trump declared a $916 million loss on his 1995 income tax returns, a tax deduction so substantial it could have allowed him to legally avoid paying any federal income taxes for up to 18 years, records obtained by The New York Times show.

The 1995 tax records, never before disclosed, reveal the extraordinary tax benefits that Mr. Trump, the Republican presidential nominee, derived from the financial wreckage he left behind in the early 1990s through mismanagement of three Atlantic City casinos, his ill-fated foray into the airline business and his ill-timed purchase of the Plaza Hotel in Manhattan.

Tax experts hired by The Times to analyze Mr. Trump’s 1995 records said that tax rules especially advantageous to wealthy filers would have allowed Mr. Trump to use his $916 million loss to cancel out an equivalent amount of taxable income over an 18-year period."
3487,3487,"http://www.nytimes.com/2016/10/08/magazine/donald-trump-tape.html?ref=politics
http://www.cnn.com/2016/10/07/politics/donald-trump-campaign-crisis/index.html",0,"“Lewd” was apparently not a strong enough word for the editors of The Washington Post when they tried to describe the contents of a recording they had acquired, in which Donald J. Trump is heard in a 2005 conversation with Billy Bush, the Access Hollywood host; they went with “extremely lewd” in their headline.

But “lewd,” extremely or not, fails to capture the full essence of that recording. Lewd can be funny. Lewd can even be sexy, in a sleazy, slumming-it kind of way. Lewd can be fine, if whatever it is describing is consensual and no minors are involved. The staff members of New York magazine got a lot closer with a tweet containing a link to the tape: “Extremely disturbing,” they called it.

You might say the recording crosses the line from “extremely lewd” to “extremely disturbing” about a minute in, when Trump starts boasting that when he’s attracted to women, he just starts kissing them. “I don’t even wait,” he says. “When you’re a star, they let you do it. You can do anything,” he says, including, apparently, grabbing the most private part of a woman’s anatomy.

His thinking is ingenious in how hard it works to justify itself, how it flatters Trump: Take first, then claim they let you; explain it all with an inflated notion of your desirability and celebrity. Hovering underneath all that supposed desire is contempt: These women are so stupid, they’ll let me do anything. If there were any doubt that Trump is objectifying a young soap opera star he is about to meet, Trump’s pronoun choice, to Bush, as he sees and describes her, says it all: “It looks good.” It. Not she. It."
3493,3493,http://www.nytimes.com/2016/10/12/opinion/campaign-stops/the-republican-inferno.html?action=click&pgtype=Homepage&clickSource=story-heading&module=opinion-c-col-left-region&region=opinion-c-col-left-region&WT.nav=opinion-c-col-left-region&_r=0,2,"Seven months ago, on the ides of March, Donald Trump won every primary contest except Ohio, knocked Marco Rubio out of the race, and left the Republican Party’s leaders facing a stark choice. They could mobilize fully against him, do everything possible to deny him the nomination, sustain and support his challengers all the way to the convention, knowing that Trump would try to bring the pillars of the party down upon their heads.

Or they could treat him like a normal front-runner, a normal potential nominee, and oppose him in normal ways or simply make their peace with his impending victory.

They chose the second course — in part because many of them despised Ted Cruz more than they feared Trump, but mostly because they feared breaking the party, feared Trump’s wrath and his voters’ mass defections, feared what would happen if those pillars fell.

This approach required prominent Republicans to present the country with a presidential nominee whom they themselves considered unfit for the office. It required them to spend the general election campaigning for a man whose potential victory many of them regarded with all-too-reasonable dread. It required them to compromise both principles and prudence for the sake of party unity, hoping that at some point — 2020? beyond? — the extreme risks a Trump nomination created for the country would be justified by some post-Trump breakthrough for the common good."
3496,3496,"http://www.nytimes.com/2016/10/13/us/politics/donald-trump-women.html?ref=politics&_r=0
http://www.politico.com/story/2016/10/trump-new-sexual-harassment-allegations-229724",0,"These are not memories that you want to go over. It’s been somewhat unnerving since Friday to be rehashing it so many times. You suppress it. It’s not part of your active thinking every day. But you don’t forget. I’m Jessica Leeds. I’m 74 years old. I’ve had the privilege of living in New York City since 1981. It was over 35 years ago. I was hired by a newsprint company. I was a sales rep. I was traveling in the middle West. I was coming back into New York City. And it was on that flight that the stewardess asked me to — would I like to move up to first class? I didn’t need to be asked twice. And I sat down next to a young man — blond, tall — and he introduced himself as Donald Trump. I was not really aware of the real estate world of Trump. We just chatted back and forth. Nothing particular. It wasn’t until they cleared the meal that somehow or another, the armrest in the seat disappeared. And it was a real shock when all of a sudden his hands were all over me. He started encroaching on my space. And I hesitate to use this expression, but I’m going to. And that is, he was like an octopus. It was like he had six arms. He was all over the place. If he had stuck with the upper part of the body, I might not have gotten — I might not have gotten that upset. But it’s when he started putting his hand up my skirt. And — that was it. That was it. I — I was out of there. And I don’t think I said a word. During the late ’60s, ’70s and into the ’80s — The culture had instilled in us that somehow it was our fault, the attention that we received from men. That we were responsible for their behavior. You didn’t complain to the authorities. You didn’t complain to your boss. If something happened to you, you just bucked up and you went on. I thought to myself, “Gee, I wish the stewardess would come and rescue me.” And then I decided. I got up. I got my purse. And I said, “I’m going back to my seat in coach.” I was so glad to get back to that seat. I started telling my story about a year and a half ago when it became apparent that Trump was actually running for president. And I started telling my friends: “Let me tell you what this guy’s all about.” I would like to think that sharing this story would make a difference, both in the election and in society’s view of women. To change some of the behavior, the sexual behavior between men and women in both directions. And I — I would like very much to feel like I’ve been a part of that. I feel it’s a control issue. That if men could get past trying to control women — Whatever we can do to get through to people that this is not the way it should be. It would be very important."
3509,3509,http://www.nytimes.com/2016/10/18/us/politics/hillary-clinton-emails-fbi.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,0,"WASHINGTON — Documents released Monday in the Hillary Clinton email investigation show intense disagreement last year between the State Department and the F.B.I. over whether some of Mrs. Clinton’s emails should be considered classified, including a discussion of a possible “quid pro quo” to settle one dispute.

The new batch of documents indicated that in one particular case, a senior State Department official, Patrick F. Kennedy, pressed the F.B.I. to agree that one of Mrs. Clinton’s emails on the 2012 Benghazi attack would be unclassified — and not classified as the bureau wanted.

What remained unclear from the documents was whether it was Mr. Kennedy or an F.B.I. official who purportedly offered the “quid pro quo”: marking the email unclassified in exchange for the State Department’s approving the posting of more F.B.I. agents to Iraq.

Officials at both the F.B.I. and the State Department said Monday that no deal had been struck, or even offered, over the classification of Mrs. Clinton’s private emails. They noted that the Benghazi email in question had been made public with a sentence blocked out, meeting the F.B.I.’s demand for classification. They also said no additional F.B.I. agents had been posted overseas."
